time,Event_context,Component,Event_name,Description,Origin,matrik
9/7/2020 19:52:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 30343 viewed attendance sessions for student with id 30343,web,GS51713
9/7/2020 19:52:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 30350 viewed attendance sessions for student with id 30350,web,GS57872
9/7/2020 19:52:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 30343 viewed attendance sessions for student with id 30343,web,GS51713
9/7/2020 19:52:00,Assignment: Lab06 : Method,Assignment,Course module viewed,The user with id '7564' viewed the 'assign' activity with course module id '67791'.,web,154820
9/7/2020 19:52:00,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '30343' viewed the course with id '3836'.,web,GS51713
9/7/2020 19:52:00,BigBlueButtonBN: Online Class 9th July 2020,BigBlueButtonBN,Meeting joined,The user with id '1278' has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id '2278' for the course id '3836'.,web,0926A0
9/7/2020 19:52:00,Assignment: Lab06 : Method,Assignment,The status of the submission has been viewed.,The user with id '7564' has viewed the submission status page for the assignment with course module id '67791'.,web,154820
9/7/2020 19:53:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 1640 viewed attendance sessions for student with id 1640,web,GS51045
9/7/2020 19:53:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 31211 viewed attendance sessions for student with id 31211,web,GS47596
9/7/2020 19:53:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 6796 viewed attendance sessions for student with id 6796,web,GS52430
9/7/2020 19:53:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 12744 viewed attendance sessions for student with id 12744,web,GS57801
9/7/2020 19:53:00,Course: SIM5202-1: KEJURUTERAAN PERISIAN LANJUTAN (ADVANCED SOFTWARE ENGINEERING),System,Course viewed,The user with id '1629' viewed the course with id '3780'.,web,GS55555
9/7/2020 19:53:00,"Attendance: Attendance Online (30-Apr, 7-May, 14-May, 16-May, 11-June, 18-June, 2-July, 9-July, 16-July, 18-July, 23-July &amp; 25-July)",Attendance,Session report viewed,User with id 31716 viewed attendance sessions for student with id 31716,web,GS58041
9/7/2020 19:53:00,BigBlueButtonBN: Online Class 9th July 2020,BigBlueButtonBN,Activity viewed,The user with id '4357' viewed the bigbluebuttonbn activity with id '2278' for the course id '3836'.,web,GS56430
9/7/2020 19:53:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 11750 viewed attendance sessions for student with id 11750,web,391519
9/7/2020 19:53:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 31211 viewed attendance sessions for student with id 31211,web,GS47596
9/7/2020 19:53:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 8707 viewed attendance sessions for student with id 8707,web,GS55594
9/7/2020 19:53:00,Attendance: Attendance,Attendance,Session report viewed,User with id 11750 viewed attendance sessions for student with id 11750,web,GS57688
9/7/2020 19:53:00,"Attendance: Attendance Online (30-Apr, 7-May, 14-May, 16-May, 11-June, 18-June, 2-July, 9-July, 16-July, 18-July, 23-July &amp; 25-July)",Attendance,Session report viewed,User with id 30498 viewed attendance sessions for student with id 30498,web,GS57888
9/7/2020 19:53:00,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '30343' viewed the course with id '3836'.,web,GS51713
9/7/2020 19:53:00,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '11750' viewed the course with id '3836'.,web,391519
9/7/2020 19:53:00,"Attendance: Attendance Online (30-Apr, 7-May, 14-May, 16-May, 11-June, 18-June, 2-July, 9-July, 16-July, 18-July, 23-July &amp; 25-July)",Attendance,Session report viewed,User with id 31716 viewed attendance sessions for student with id 31716,web,GS58041
9/7/2020 19:53:00,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '8707' viewed the course with id '3836'.,web,GS55594
9/7/2020 19:53:00,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '11750' viewed the course with id '3836'.,web,391519
9/7/2020 19:53:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 30350 viewed attendance sessions for student with id 30350,web,GS57872
9/7/2020 19:53:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 30343 viewed attendance sessions for student with id 30343,web,GS51713
9/7/2020 19:53:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 11750 viewed attendance sessions for student with id 11750,web,GS57688
9/7/2020 19:53:00,"Attendance: Attendance Online (30-Apr, 7-May, 14-May, 16-May, 11-June, 18-June, 2-July, 9-July, 16-July, 18-July, 23-July &amp; 25-July)",Attendance,Session report viewed,User with id 31716 viewed attendance sessions for student with id 31716,web,GS58041
9/7/2020 19:53:00,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '30343' viewed the course with id '3836'.,web,GS51713
9/7/2020 19:53:00,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '11750' viewed the course with id '3836'.,web,GS57688
9/7/2020 19:53:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 12744 viewed attendance sessions for student with id 12744,web,GS57801
9/7/2020 19:53:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 30343 viewed attendance sessions for student with id 30343,web,GS51713
9/7/2020 19:53:00,Attendance: Attendance,Attendance,Session report viewed,User with id 11750 viewed attendance sessions for student with id 11750,web,391519
9/7/2020 19:53:00,"Attendance: Attendance Online (30-Apr, 7-May, 14-May, 16-May, 11-June, 18-June, 2-July, 9-July, 16-July, 18-July, 23-July &amp; 25-July)",Attendance,Session report viewed,User with id 30498 viewed attendance sessions for student with id 30498,web,GS57888
9/7/2020 19:53:00,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '11750' viewed the course with id '3836'.,web,GS57688
9/7/2020 19:53:00,"Attendance: Attendance Online (30-Apr, 7-May, 14-May, 16-May, 11-June, 18-June, 2-July, 9-July, 16-July, 18-July, 23-July &amp; 25-July)",Attendance,Session report viewed,User with id 30498 viewed attendance sessions for student with id 30498,web,GS57888
9/7/2020 19:53:00,Attendance: Attendance,Attendance,Session report viewed,User with id 11750 viewed attendance sessions for student with id 11750,web,GS57688
9/7/2020 19:53:00,Attendance: Attendance,Attendance,Session report viewed,User with id 11750 viewed attendance sessions for student with id 11750,web,391519
9/7/2020 19:54:00,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '1278' viewed the course with id '3836'.,web,0926A0
9/7/2020 19:54:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 11750 viewed attendance sessions for student with id 11750,web,GS57688
9/7/2020 19:54:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 30350 viewed attendance sessions for student with id 30350,web,GS57872
9/7/2020 19:54:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 11750 viewed attendance sessions for student with id 11750,web,391519
9/7/2020 19:54:00,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '1278' viewed the course with id '3836'.,web,0926A0
9/7/2020 19:54:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 10756 viewed attendance sessions for student with id 10756,web,GS54743
9/7/2020 19:54:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 4357 viewed attendance sessions for student with id 4357,web,GS56430
9/7/2020 19:54:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 1886 viewed attendance sessions for student with id 1886,web,GS54827
9/7/2020 19:54:00,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '10756' viewed the course with id '3836'.,web,GS54743
9/7/2020 19:54:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 8707 viewed attendance sessions for student with id 8707,web,GS55594
9/7/2020 19:54:00,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '1278' viewed the course with id '3836'.,web,0926A0
9/7/2020 19:54:00,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '10756' viewed the course with id '3836'.,web,GS54743
9/7/2020 19:54:00,"Attendance: Attendance Online (30-Apr, 7-May, 14-May, 16-May, 11-June, 18-June, 2-July, 9-July, 16-July, 18-July, 23-July &amp; 25-July)",Attendance,Session report viewed,User with id 30498 viewed attendance sessions for student with id 30498,web,GS57888
9/7/2020 19:54:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 31211 viewed attendance sessions for student with id 31211,web,GS47596
9/7/2020 19:54:00,Assignment: Exercise 10,Assignment,Course module viewed,The user with id '20802' viewed the 'assign' activity with course module id '90215'.,web,016419
9/7/2020 19:54:00,"Attendance: Attendance Online (30-Apr, 7-May, 14-May, 16-May, 11-June, 18-June, 2-July, 9-July, 16-July, 18-July, 23-July &amp; 25-July)",Attendance,Session report viewed,User with id 30498 viewed attendance sessions for student with id 30498,web,GS57888
9/7/2020 19:54:00,Course: SIM5202-1: KEJURUTERAAN PERISIAN LANJUTAN (ADVANCED SOFTWARE ENGINEERING),System,Course viewed,The user with id '31716' viewed the course with id '3780'.,web,GS58041
9/7/2020 19:54:00,Assignment: Exercise 10,Assignment,The status of the submission has been viewed.,The user with id '20802' has viewed the submission status page for the assignment with course module id '90215'.,web,016419
9/7/2020 19:55:00,Course: SSE5303-1: PEMODELAN PERISIAN (SOFTWARE MODELING),System,Course viewed,The user with id '8707' viewed the course with id '3834'.,web,GS55594
9/7/2020 19:55:00,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '1278' viewed the course with id '3836'.,web,0926A0
9/7/2020 19:55:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 8707 viewed attendance sessions for student with id 8707,web,GS55594
9/7/2020 19:55:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 30350 viewed attendance sessions for student with id 30350,web,GS57872
9/7/2020 19:55:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 8707 viewed attendance sessions for student with id 8707,web,GS55594
9/7/2020 19:55:00,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Calendar event updated,The user with id '1278' updated the event 'Attendance for July' with id '36539'.,web,0926A0
9/7/2020 19:55:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 8707 viewed attendance sessions for student with id 8707,web,GS55594
9/7/2020 19:55:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 1886 viewed attendance sessions for student with id 1886,web,GS54827
9/7/2020 19:55:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 8707 viewed attendance sessions for student with id 8707,web,GS55594
9/7/2020 19:55:00,Attendance: Attendance for July,Attendance,Session updated,User with id 1278 updated attendance session with instanceid 4693,web,0926A0
9/7/2020 19:55:00,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '8707' viewed the course with id '3836'.,web,GS55594
9/7/2020 19:55:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 1886 viewed attendance sessions for student with id 1886,web,GS54827
9/7/2020 19:55:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 8707 viewed attendance sessions for student with id 8707,web,GS55594
9/7/2020 19:55:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 1886 viewed attendance sessions for student with id 1886,web,GS54827
9/7/2020 19:55:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 8707 viewed attendance sessions for student with id 8707,web,GS55594
9/7/2020 19:55:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 8707 viewed attendance sessions for student with id 8707,web,GS55594
9/7/2020 19:55:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 8707 viewed attendance sessions for student with id 8707,web,GS55594
9/7/2020 19:56:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 11750 viewed attendance sessions for student with id 11750,web,GS57688
9/7/2020 19:56:00,Attendance: Attendance for July,Attendance,Attendance taken by student,Student with id 30343 took attendance with instanceid 4693,web,GS51713
9/7/2020 19:56:00,Attendance: Attendance for July,Attendance,Attendance taken by student,Student with id 11750 took attendance with instanceid 4693,web,GS57688
9/7/2020 19:56:00,Attendance: Attendance for July,Attendance,Attendance taken by student,Student with id 4357 took attendance with instanceid 4693,web,GS56430
9/7/2020 19:56:00,Attendance: Attendance for July,Attendance,Session report viewed,User with id 11750 viewed attendance sessions for student with id 11750,web,GS57688
